23.8394 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=243, pos=array([-0.28281115, -0.41080369]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
23.8451 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=34, pos=array([0.231765  , 0.10253532]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
23.8504 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=220, pos=array([-0.1721384, -0.2607935]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
23.8562 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=21, pos=array([-0.3869353 ,  0.16313252]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
23.8588 	DATA 	Keypress: space
23.8593 	DATA 	Keypress: space
23.8993 	EXP 	distr: autoDraw = True
23.8993 	EXP 	distr: autoDraw = True
23.8993 	EXP 	distr: autoDraw = True
23.8993 	EXP 	distr: autoDraw = True
23.8993 	EXP 	distr: autoDraw = True
23.8993 	EXP 	fixation: autoDraw = True
23.8993 	EXP 	target: autoDraw = True
31.1007 	DATA 	Mouse: Left button down, pos=(1076,822)
31.1115 	EXP 	New trial (rep=1, index=0): None
31.1183 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=135, pos=array([ 0.48289948, -0.32744972]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
31.1246 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=27, pos=array([ 0.05761963, -0.42645595]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
31.1308 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=67, pos=array([-0.2433901 ,  0.30987098]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
31.1369 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=51, pos=array([-0.39884223,  0.28937552]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
31.1429 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=183, pos=array([ 0.11425082, -0.49516769]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
31.1590 	EXP 	fixation: autoDraw = False
31.1590 	EXP 	target: autoDraw = False
31.1590 	EXP 	distr: autoDraw = False
31.1590 	EXP 	distr: autoDraw = False
31.1590 	EXP 	distr: autoDraw = False
31.1590 	EXP 	distr: autoDraw = False
31.1590 	EXP 	distr: autoDraw = False
31.1590 	EXP 	distr: autoDraw = True
31.1590 	EXP 	distr: autoDraw = True
31.1590 	EXP 	distr: autoDraw = True
31.1590 	EXP 	distr: autoDraw = True
31.1590 	EXP 	distr: autoDraw = True
31.1590 	EXP 	fixation: autoDraw = True
31.1590 	EXP 	target: autoDraw = True
31.2106 	DATA 	Mouse:  Left button up, pos=(1076,822)
38.5326 	DATA 	Mouse: Left button down, pos=(921,452)
38.5427 	EXP 	New trial (rep=2, index=0): None
38.5494 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=55, pos=array([0.1403849 , 0.30007456]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
38.5556 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=75, pos=array([-0.23563389, -0.3176044 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
38.5614 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=250, pos=array([0.299212  , 0.45867094]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
38.5672 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=170, pos=array([-0.20248797,  0.10974246]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
38.5731 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=30, pos=array([-0.21751237,  0.25442658]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
38.5795 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=288, pos=array([0.17589406, 0.34744937]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
38.5856 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=46, pos=array([-0.37177171,  0.04312209]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
38.5914 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=343, pos=array([0.13049194, 0.43143857]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
38.5969 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=149, pos=array([ 0.47150072, -0.18329025]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
38.6027 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=146, pos=array([0.4272069 , 0.10726015]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
38.6259 	EXP 	fixation: autoDraw = False
38.6259 	EXP 	target: autoDraw = False
38.6259 	EXP 	distr: autoDraw = False
38.6259 	EXP 	distr: autoDraw = False
38.6259 	EXP 	distr: autoDraw = False
38.6259 	EXP 	distr: autoDraw = False
38.6259 	EXP 	distr: autoDraw = False
38.6259 	EXP 	distr: autoDraw = True
38.6259 	EXP 	distr: autoDraw = True
38.6259 	EXP 	distr: autoDraw = True
38.6259 	EXP 	distr: autoDraw = True
38.6259 	EXP 	distr: autoDraw = True
38.6259 	EXP 	distr: autoDraw = True
38.6259 	EXP 	distr: autoDraw = True
38.6259 	EXP 	distr: autoDraw = True
38.6259 	EXP 	distr: autoDraw = True
38.6259 	EXP 	distr: autoDraw = True
38.6259 	EXP 	fixation: autoDraw = True
38.6259 	EXP 	target: autoDraw = True
38.7553 	DATA 	Mouse:  Left button up, pos=(921,452)
41.2042 	DATA 	Mouse: Left button down, pos=(1086,861)
41.2150 	EXP 	New trial (rep=3, index=0): None
41.2266 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=58, pos=array([ 0.26938809, -0.26688141]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
41.2341 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=274, pos=array([-0.28972108, -0.02692452]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
41.2434 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=358, pos=array([-0.38021882,  0.35271542]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
41.2538 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=282, pos=array([0.13593257, 0.062795  ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
41.2627 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=317, pos=array([ 0.17860877, -0.20813299]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
41.2719 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=160, pos=array([0.46992603, 0.10830991]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
41.2847 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=52, pos=array([ 0.24459333, -0.43513852]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
41.2935 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=108, pos=array([ 0.30525146, -0.05779822]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
41.3016 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=222, pos=array([-0.09405143,  0.40143601]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
41.3083 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=337, pos=array([-0.32133855, -0.1666762 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
41.3440 	EXP 	fixation: autoDraw = False
41.3440 	EXP 	target: autoDraw = False
41.3440 	EXP 	distr: autoDraw = False
41.3440 	EXP 	distr: autoDraw = False
41.3440 	EXP 	distr: autoDraw = False
41.3440 	EXP 	distr: autoDraw = False
41.3440 	EXP 	distr: autoDraw = False
41.3440 	EXP 	distr: autoDraw = False
41.3440 	EXP 	distr: autoDraw = False
41.3440 	EXP 	distr: autoDraw = False
41.3440 	EXP 	distr: autoDraw = False
41.3440 	EXP 	distr: autoDraw = False
41.3440 	EXP 	distr: autoDraw = True
41.3440 	EXP 	distr: autoDraw = True
41.3440 	EXP 	distr: autoDraw = True
41.3440 	EXP 	distr: autoDraw = True
41.3440 	EXP 	distr: autoDraw = True
41.3440 	EXP 	distr: autoDraw = True
41.3440 	EXP 	distr: autoDraw = True
41.3440 	EXP 	distr: autoDraw = True
41.3440 	EXP 	distr: autoDraw = True
41.3440 	EXP 	distr: autoDraw = True
41.3440 	EXP 	fixation: autoDraw = True
41.3440 	EXP 	target: autoDraw = True
41.4026 	DATA 	Mouse:  Left button up, pos=(1086,861)
42.7755 	DATA 	Mouse: Left button down, pos=(811,669)
42.7861 	EXP 	New trial (rep=4, index=0): None
42.7965 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=353, pos=array([-0.37563967, -0.38527886]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
42.8056 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=209, pos=array([-0.10614391, -0.48513859]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
42.8142 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=71, pos=array([ 0.38548855, -0.1659855 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
42.8226 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=142, pos=array([0.36221999, 0.16359155]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
42.8316 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=217, pos=array([0.34789071, 0.27798869]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
42.8524 	EXP 	fixation: autoDraw = False
42.8524 	EXP 	target: autoDraw = False
42.8524 	EXP 	distr: autoDraw = False
42.8524 	EXP 	distr: autoDraw = False
42.8524 	EXP 	distr: autoDraw = False
42.8524 	EXP 	distr: autoDraw = False
42.8524 	EXP 	distr: autoDraw = False
42.8524 	EXP 	distr: autoDraw = False
42.8524 	EXP 	distr: autoDraw = False
42.8524 	EXP 	distr: autoDraw = False
42.8524 	EXP 	distr: autoDraw = False
42.8524 	EXP 	distr: autoDraw = False
42.8524 	EXP 	distr: autoDraw = True
42.8524 	EXP 	distr: autoDraw = True
42.8524 	EXP 	distr: autoDraw = True
42.8524 	EXP 	distr: autoDraw = True
42.8524 	EXP 	distr: autoDraw = True
42.8524 	EXP 	fixation: autoDraw = True
42.8524 	EXP 	target: autoDraw = True
42.9614 	DATA 	Mouse:  Left button up, pos=(811,669)
45.0305 	DATA 	Mouse: Left button down, pos=(483,893)
45.0413 	EXP 	New trial (rep=5, index=0): None
